<<<<<<< HEAD
,Gender,Age-group,Income Level,Occupation
3960,1,1,2,7
3961,0,1,0,2
3962,0,1,1,1
3963,1,1,1,2
3964,1,1,0,8
3965,1,1,1,1
3966,1,1,0,8
3967,0,1,0,1
3968,0,2,2,1
3969,1,1,0,8
3970,0,2,1,1
3971,0,2,0,1
3972,0,1,1,1
3973,0,1,1,1
3974,1,1,1,1
3975,1,2,1,8
3976,0,1,0,2
3977,0,2,0,1
3978,1,1,0,2
3979,1,1,1,1
3980,0,1,0,3
3981,1,1,0,7
3982,1,1,1,1
3983,0,1,1,1
3984,0,1,1,2
3985,0,1,1,1
3986,0,1,0,8
3987,1,1,1,7
3988,0,1,1,7
3989,1,1,2,2
3990,0,1,1,2
3991,1,1,1,7
3992,0,1,1,7
3993,0,1,1,3
3994,0,1,1,8
3995,0,1,0,1
3996,0,1,1,2
3997,1,1,2,2
3998,0,1,1,1
3999,0,1,0,8
4000,1,0,1,1
4001,0,1,1,8
4002,1,1,1,1
4003,1,1,0,3
4004,0,1,0,2
4005,0,1,0,2
4006,1,1,1,1
4007,1,1,1,2
4008,1,0,1,2
4009,1,1,0,2
4010,0,1,0,3
4011,1,1,1,2
4012,1,1,0,8
4013,0,1,0,7
4014,1,1,0,1
4015,0,1,0,1
4016,1,1,0,1
4017,0,1,1,7
4018,0,1,0,5
4019,1,1,0,1
4020,1,1,1,1
4021,0,1,0,3
4022,0,1,0,2
4023,1,0,0,1
4024,1,0,1,1
4025,1,1,1,2
4026,0,1,1,1
4027,0,2,0,7
4028,1,1,2,1
4029,0,1,0,1
4030,0,1,0,3
4031,0,1,0,1
4032,1,1,0,7
4033,1,1,1,7
4034,1,1,0,2
4035,1,1,1,7
4036,0,1,1,1
4037,1,1,0,1
4038,0,1,0,1
4039,0,1,1,7
4040,1,1,1,1
4041,0,1,0,7
4042,0,1,1,1
4043,1,1,0,2
4044,0,1,1,7
4045,1,1,1,1
4046,0,1,1,1
4047,1,1,1,1
4048,1,1,1,1
4049,0,1,1,7
4050,1,1,1,1
4051,1,1,1,7
4052,0,1,0,7
4053,0,1,1,7
4054,1,1,1,1
4055,0,1,0,1
4056,1,1,1,7
4057,0,1,1,1
4058,1,0,1,7
4059,0,0,1,7
4060,0,1,0,2
4061,1,1,1,1
4062,1,1,1,7
4063,1,1,0,2
4064,0,1,0,2
4065,1,1,1,7
4066,1,0,1,1
4067,0,1,0,2
4068,1,1,1,2
4069,1,1,0,1
4070,1,1,1,1
4071,1,1,0,1
4072,1,1,1,1
4073,1,1,2,2
4074,1,1,0,1
4075,0,1,0,1
4076,0,1,1,7
4077,1,1,1,1
4078,0,1,0,2
4079,0,1,1,7
4080,1,1,1,2
4081,1,1,0,1
4082,0,1,1,1
4083,1,0,1,1
4084,1,1,1,1
4085,0,1,0,1
4086,0,1,1,2
4087,0,1,0,1
4088,0,0,1,7
4089,1,2,0,1
4090,1,1,1,1
4091,0,1,1,7
4092,1,1,1,1
4093,0,1,0,3
4094,0,1,1,7
4095,0,1,0,1
4096,1,1,1,7
4097,1,1,0,1
4098,1,1,1,1
4099,0,2,0,2
4100,0,1,0,1
4101,1,2,0,2
4102,1,1,1,2
4103,0,1,0,2
4104,1,1,0,2
4105,1,1,1,7
4106,0,1,1,2
4107,1,1,0,2
4108,0,1,0,2
4109,1,0,1,2
4110,1,0,1,7
4111,1,1,1,1
4112,0,1,1,1
4113,1,1,1,1
4114,0,1,0,3
4115,0,1,0,3
4116,0,1,2,7
4117,1,1,1,1
4118,0,0,2,7
4119,0,1,1,7
4120,0,0,2,3
4121,1,1,1,2
4122,0,2,0,1
4123,0,1,0,1
4124,1,2,0,7
4125,0,0,1,7
4126,1,1,0,1
4127,0,1,0,1
4128,1,1,1,7
4129,0,2,0,2
4130,0,2,0,8
4131,0,1,1,5
4132,0,1,1,1
4133,1,1,1,7
4134,0,1,0,1
4135,0,1,0,2
4136,0,1,1,1
4137,0,1,1,7
4138,0,1,0,2
4139,0,1,0,1
4140,0,1,1,1
4141,1,1,0,2
4142,0,1,0,2
4143,1,2,0,8
4144,1,1,0,2
4145,1,1,1,1
4146,0,1,0,1
4147,1,1,1,2
4148,0,1,0,1
4149,0,1,0,7
4150,1,1,1,1
4151,0,1,1,1
4152,0,1,0,8
4153,1,2,2,8
4154,0,2,1,8
4155,0,1,1,2
4156,1,1,1,1
4157,1,1,2,7
4158,0,1,1,2
4159,1,1,1,1
4160,0,1,1,1
4161,0,2,0,1
4162,0,1,1,7
4163,0,0,1,7
4164,0,1,1,1
4165,1,1,1,7
4166,1,1,1,1
4167,1,1,1,7
4168,1,1,1,2
4169,0,2,1,7
4170,1,2,1,8
4171,0,1,0,7
4172,0,1,1,7
4173,1,1,0,7
4174,0,1,1,1
4175,0,1,1,1
4176,0,2,0,1
4177,0,1,2,2
4178,1,1,1,2
4179,1,1,1,1
4180,1,1,1,1
4181,1,1,0,1
4182,0,1,0,1
4183,0,2,1,8
4184,1,0,1,7
4185,0,1,0,1
4186,0,2,0,8
4187,1,1,0,7
4188,0,2,0,2
4189,1,1,1,1
4190,0,2,0,7
4191,1,1,1,1
4192,0,1,1,2
4193,0,1,1,2
4194,0,1,0,2
4195,0,1,0,1
4196,0,2,0,7
4197,0,1,1,2
4198,0,1,0,7
4199,0,1,1,1
4200,1,1,2,1
4201,0,1,1,2
4202,0,1,1,1
4203,1,2,0,8
4204,0,1,1,1
4205,0,2,2,8
4206,0,1,1,1
4207,1,1,2,1
4208,1,0,1,2
4209,1,1,1,1
4210,1,1,1,8
4211,0,1,0,1
4212,1,0,1,1
4213,1,1,1,7
4214,0,1,1,1
4215,1,1,0,1
4216,1,1,2,1
4217,1,1,1,1
4218,1,1,1,2
4219,1,0,2,7
4220,1,1,1,1
4221,0,1,1,1
4222,0,1,1,1
4223,1,0,1,1
4224,1,0,2,1
4225,1,0,1,7
4226,1,1,1,7
4227,1,1,0,8
4228,0,1,0,1
4229,0,1,0,3
4230,0,1,1,1
4231,0,1,1,8
4232,1,1,0,5
4233,0,1,0,8
4234,1,0,2,2
4235,1,1,1,1
4236,0,1,1,1
4237,0,1,0,2
4238,0,1,0,1
4239,0,1,0,1
4240,1,1,0,1
4241,1,1,2,7
4242,1,1,0,1
4243,0,1,1,1
4244,0,1,1,7
4245,1,0,2,3
4246,1,1,1,1
4247,1,1,2,3
4248,1,1,1,1
4249,1,1,1,2
4250,1,1,1,8
4251,1,1,1,3
4252,0,1,1,8
4253,0,1,1,7
4254,1,1,1,3
4255,0,1,1,1
4256,1,1,1,5
4257,1,1,1,8
4258,1,1,1,7
4259,1,1,1,1
4260,1,1,0,1
4261,1,1,1,2
4262,1,1,1,1
4263,1,0,0,3
4264,1,2,0,8
4265,0,1,1,7
4266,1,1,0,8
4267,0,1,0,2
4268,1,1,0,2
4269,0,1,1,8
4270,0,1,2,7
4271,0,1,2,7
4272,0,1,1,1
4273,0,0,1,1
4274,0,0,2,3
4275,0,0,1,3
4276,0,0,1,8
4277,0,0,1,7
4278,1,1,1,1
4279,0,1,0,1
4280,0,1,2,1
4281,1,2,0,8
4282,0,1,1,7
4283,0,1,0,2
4284,1,0,1,1
4285,1,1,0,1
4286,0,1,1,1
4287,1,1,1,7
4288,0,1,0,1
4289,0,1,2,2
4290,0,1,1,1
4291,1,1,1,1
4292,0,0,1,3
4293,1,2,1,8
4294,0,0,1,8
4295,0,0,1,3
4296,1,0,1,1
4297,0,1,1,8
4298,0,0,1,1
4299,0,1,1,1
4300,0,1,0,1
4301,1,1,0,1
4302,0,1,0,1
4303,1,2,1,8
4304,0,1,1,1
4305,0,2,1,8
4306,0,1,0,1
4307,0,1,1,1
4308,0,1,1,1
4309,1,1,1,1
4310,1,1,1,7
4311,0,1,1,2
4312,1,1,0,8
4313,0,1,1,7
4314,1,1,1,7
4315,1,1,1,8
4316,0,1,1,1
4317,0,1,1,3
4318,1,1,2,3
4319,0,2,1,8
4320,1,1,1,2
4321,1,0,2,7
4322,0,2,0,8
4323,1,2,0,8
4324,0,1,1,1
4325,0,2,1,8
4326,1,1,0,3
4327,1,1,1,7
4328,1,1,0,3
4329,1,1,1,7
4330,0,1,1,1
4331,1,2,2,8
4332,1,1,1,1
4333,0,1,1,5
4334,0,1,1,1
4335,1,1,1,7
4336,0,1,1,1
4337,0,1,0,1
4338,1,1,1,1
4339,1,1,1,2
4340,0,0,1,7
4341,1,1,1,2
4342,1,0,1,2
4343,1,1,0,3
4344,1,1,0,1
4345,1,1,1,1
4346,0,0,1,3
4347,0,1,0,3
4348,0,1,0,3
4349,1,1,1,1
4350,0,1,0,1
4351,1,1,1,3
4352,0,2,1,1
4353,1,1,1,7
4354,0,2,1,8
4355,0,1,1,7
4356,1,1,1,7
4357,1,1,1,1
4358,0,1,1,2
4359,1,1,0,1
4360,0,0,2,3
4361,1,1,1,2
4362,0,1,1,1
4363,0,1,1,7
4364,1,1,1,1
4365,1,2,1,1
4366,1,1,0,1
4367,1,1,2,7
4368,0,0,1,2
4369,0,1,1,1
4370,0,1,1,1
4371,0,2,0,1
4372,1,1,0,7
4373,0,1,0,7
4374,0,1,0,1
4375,1,1,1,1
4376,1,1,0,7
4377,1,0,0,2
4378,0,1,1,2
4379,1,0,1,2
4380,0,1,0,3
4381,1,1,0,8
4382,0,1,1,1
4383,1,1,1,1
4384,0,1,0,8
4385,0,1,1,1
4386,1,1,1,1
4387,0,1,0,2
4388,0,1,1,3
4389,1,1,0,1
4390,0,1,0,8
4391,0,1,0,8
4392,0,1,0,1
4393,0,1,0,8
4394,1,1,0,1
4395,0,1,1,1
4396,0,1,1,1
4397,1,1,2,1
4398,0,1,2,1
4399,1,1,0,1
4400,1,1,1,7
4401,0,1,2,7
4402,0,1,2,1
4403,1,1,2,1
4404,0,2,0,8
4405,1,1,0,1
4406,1,1,1,7
4407,1,1,1,7
4408,1,1,1,7
4409,1,1,1,7
4410,1,1,1,7
4411,0,1,1,1
4412,0,1,1,7
4413,0,1,1,1
4414,0,1,1,7
4415,0,1,1,7
4416,0,1,0,7
4417,0,2,1,1
4418,1,1,0,1
4419,1,1,0,1
4420,1,1,0,1
4421,0,1,1,1
4422,0,2,0,1
4423,0,1,0,1
4424,0,2,0,1
4425,1,2,0,1
4426,1,1,1,7
4427,0,1,0,1
4428,0,2,0,1
4429,0,1,1,1
4430,1,1,0,1
4431,1,1,1,1
4432,1,1,1,1
4433,0,0,1,1
4434,0,1,1,2
4435,1,1,2,1
4436,0,1,0,8
4437,1,0,2,1
4438,0,1,0,1
4439,0,1,1,1
4440,0,1,0,3
4441,1,2,0,8
4442,0,1,0,5
4443,1,1,1,2
4444,1,1,1,1
4445,1,1,1,1
4446,1,0,0,3
4447,1,1,0,7
4448,0,1,1,7
4449,0,1,0,1
4450,0,1,0,8
4451,1,1,1,1
4452,0,0,1,7
4453,1,2,0,8
4454,0,1,1,1
4455,1,0,1,2
4456,0,1,1,1
4457,1,1,1,1
4458,0,2,0,1
4459,1,1,0,8
4460,1,1,0,1
4461,0,1,1,1
4462,1,1,1,1
4463,0,1,1,7
4464,1,1,1,1
4465,0,1,0,8
4466,1,1,1,1
4467,1,1,1,3
4468,1,1,0,1
4469,1,1,0,1
4470,1,1,0,7
4471,1,1,0,3
4472,0,1,1,7
4473,0,1,1,1
4474,0,0,1,7
4475,1,1,1,1
4476,0,1,1,7
4477,0,1,0,1
4478,1,1,1,1
4479,0,1,1,1
4480,0,1,1,1
4481,1,0,1,8
4482,0,1,0,3
4483,0,0,1,1
4484,0,1,1,1
4485,1,1,1,3
4486,0,1,0,5
4487,0,1,1,7
4488,1,1,1,1
4489,1,1,1,1
4490,1,1,1,1
4491,1,1,1,2
4492,0,1,1,1
4493,1,1,1,2
4494,1,1,0,7
4495,0,2,0,2
4496,0,1,0,3
4497,0,2,0,3
4498,0,1,0,3
4499,1,1,0,2
4500,0,1,0,2
4501,1,1,0,2
4502,1,1,1,7
4503,1,1,0,7
4504,0,1,0,3
4505,1,1,0,7
4506,1,1,0,2
4507,0,1,0,3
4508,0,1,0,3
4509,0,1,0,2
4510,0,1,0,3
4511,1,1,1,7
4512,0,1,0,2
4513,0,1,0,7
4514,1,1,1,2
4515,1,1,1,3
4516,0,1,0,2
4517,1,1,1,2
4518,0,1,0,7
4519,0,1,1,1
4520,1,2,0,8
4521,1,1,0,2
4522,0,1,1,1
4523,1,1,1,1
4524,1,1,1,1
4525,1,1,0,3
4526,0,1,1,7
4527,1,0,1,2
4528,0,1,1,2
4529,0,1,1,1
4530,1,2,0,1
4531,0,1,1,1
4532,1,1,1,7
4533,1,1,1,1
4534,1,1,1,7
4535,1,1,1,7
4536,0,1,1,7
4537,1,1,1,1
4538,1,0,1,7
4539,1,1,1,2
4540,1,1,1,1
4541,0,1,1,1
4542,0,1,1,7
4543,0,1,1,7
4544,1,1,0,0
4545,1,1,0,0
4546,0,2,0,1
4547,1,1,0,1
4548,1,1,0,3
4549,1,1,1,3
4550,0,1,0,3
4551,1,1,2,1
4552,0,2,0,8
4553,1,1,0,2
4554,0,1,0,1
4555,1,0,2,2
4556,1,1,1,2
4557,0,1,0,1
4558,1,0,1,0
4559,0,1,1,1
4560,1,1,2,1
4561,0,1,0,0
4562,1,1,0,1
4563,0,1,1,0
4564,0,1,1,1
4565,1,1,0,1
4566,1,1,1,0
4567,1,1,0,0
4568,1,1,0,1
4569,0,1,1,2
4570,1,1,1,8
4571,1,1,0,1
4572,1,1,1,2
4573,0,1,1,2
4574,1,1,1,1
4575,1,1,1,0
4576,1,0,1,1
4577,1,1,1,1
4578,1,1,0,1
4579,0,1,0,1
4580,0,1,0,1
4581,0,1,0,3
4582,0,1,1,1
4583,0,1,2,2
4584,0,1,0,2
4585,1,0,2,0
4586,1,1,0,1
4587,1,1,0,8
4588,0,1,1,1
4589,1,1,2,0
4590,1,1,1,2
4591,0,1,1,0
4592,1,1,1,1
4593,0,1,1,1
4594,1,1,0,3
4595,0,2,1,8
4596,0,2,1,8
4597,0,1,1,8
4598,1,1,0,3
4599,1,1,0,1
4600,0,1,0,3
4601,0,2,1,8
4602,1,1,0,8
4603,1,1,2,1
4604,0,1,0,1
4605,1,1,0,2
4606,1,1,0,2
4607,0,1,1,1
4608,1,1,1,1
4609,0,0,1,5
4610,1,1,1,1
4611,1,0,1,0
4612,0,1,0,2
4613,0,1,0,2
4614,0,1,0,1
4615,1,1,1,1
4616,0,1,0,1
4617,1,1,0,0
4618,0,1,0,1
4619,1,1,0,1
4620,0,1,1,1
4621,1,1,1,2
4622,0,1,1,1
4623,0,1,0,1
4624,1,0,0,5
4625,0,2,0,8
4626,1,1,0,1
4627,0,1,0,1
4628,1,2,0,1
4629,1,1,1,0
4630,0,1,1,1
4631,1,1,0,2
4632,0,1,1,1
4633,0,1,1,1
4634,0,1,1,1
4635,0,1,2,0
4636,1,1,1,0
4637,0,1,1,2
4638,1,1,2,2
4639,0,2,0,1
4640,0,1,1,1
4641,1,1,1,1
4642,1,1,1,1
4643,0,1,1,0
4644,1,1,1,0
4645,0,1,1,1
4646,0,2,1,8
4647,0,1,1,1
4648,0,1,1,0
4649,1,1,1,1
4650,1,1,1,0
4651,1,1,1,0
4652,1,1,1,0
4653,0,1,0,3
4654,1,1,0,2
4655,0,1,1,1
4656,0,1,0,1
4657,0,1,1,1
4658,1,1,0,0
4659,0,1,1,8
4660,1,2,0,8
4661,1,1,0,1
4662,1,1,0,0
4663,1,1,0,3
4664,1,1,0,1
4665,0,1,0,1
4666,0,1,1,1
4667,1,1,0,3
4668,0,1,1,1
4669,0,1,0,0
4670,1,1,0,8
4671,0,1,1,1
4672,0,1,0,3
4673,1,1,0,2
4674,1,1,0,0
4675,0,1,0,2
4676,0,1,1,0
4677,1,1,0,1
4678,0,1,0,0
4679,1,1,1,0
4680,0,1,1,1
4681,1,1,0,0
4682,1,1,1,1
4683,1,1,2,0
4684,1,1,0,1
4685,0,1,1,2
4686,1,2,0,1
4687,0,1,1,1
4688,0,1,1,2
4689,1,1,1,1
4690,0,1,0,0
4691,1,1,1,1
4692,0,1,1,1
4693,0,1,0,0
4694,1,0,1,1
4695,0,1,1,1
4696,1,1,1,1
4697,1,1,0,3
4698,1,1,1,0
4699,0,1,0,1
4700,1,1,0,1
4701,0,1,0,2
4702,0,1,1,1
4703,0,1,1,0
4704,0,1,2,1
4705,1,1,1,2
4706,0,1,1,1
4707,1,1,1,1
4708,1,1,1,2
4709,1,1,1,1
4710,1,1,1,0
4711,0,1,1,1
4712,1,2,0,1
4713,0,1,2,1
4714,1,1,1,1
4715,0,1,2,1
4716,1,1,1,2
4717,1,1,1,1
4718,0,1,0,1
4719,1,1,0,1
4720,0,1,1,1
4721,1,1,0,1
4722,0,1,1,1
4723,1,1,1,1
4724,0,1,1,0
4725,1,0,1,0
4726,0,1,0,2
4727,1,0,2,0
4728,0,1,0,1
4729,1,0,1,2
4730,0,1,0,1
4731,1,0,1,0
4732,0,1,0,0
4733,1,1,1,1
4734,0,1,0,0
4735,0,0,0,2
4736,0,2,0,1
4737,0,1,0,1
4738,1,1,0,1
4739,1,1,0,0
4740,1,1,0,1
4741,0,1,0,0
4742,0,1,0,0
4743,1,1,0,0
4744,1,1,0,0
4745,1,1,0,1
4746,1,2,0,3
4747,0,1,1,1
4748,1,1,1,2
4749,0,1,1,0
4750,0,1,1,0
4751,1,1,1,1
4752,1,1,0,1
4753,0,1,1,0
4754,0,2,0,1
4755,1,1,0,1
4756,0,1,1,0
4757,1,1,1,1
4758,0,1,1,0
4759,1,1,1,0
4760,1,1,1,1
4761,0,1,2,0
4762,0,1,1,0
4763,1,0,1,2
4764,0,2,1,8
4765,1,1,1,1
4766,1,1,1,1
4767,1,1,1,1
4768,1,1,1,1
4769,0,1,1,1
4770,0,1,1,1
4771,0,1,1,0
4772,1,2,0,8
4773,0,1,0,1
4774,0,1,1,0
4775,1,1,0,1
4776,1,1,0,8
4777,1,1,0,1
4778,0,1,0,1
4779,1,1,0,1
4780,1,1,1,0
4781,0,1,1,1
4782,1,1,1,8
4783,0,1,1,1
4784,1,1,1,3
4785,0,1,1,3
4786,0,2,1,1
4787,0,1,1,1
4788,1,2,1,8
4789,0,1,1,1
4790,1,1,1,1
4791,0,1,1,1
4792,1,1,1,0
4793,0,1,0,0
4794,1,1,1,0
4795,0,1,1,1
4796,0,1,0,0
4797,0,1,0,1
4798,1,1,1,1
4799,0,1,1,1
4800,0,1,1,0
4801,1,1,0,1
4802,0,1,1,1
4803,1,1,0,1
4804,1,1,2,0
4805,0,1,1,0
4806,1,1,1,1
4807,0,1,1,1
4808,1,1,1,2
4809,1,2,1,8
4810,1,1,0,0
4811,1,1,0,1
4812,0,1,1,1
4813,0,1,1,1
4814,0,1,1,1
4815,0,1,1,1
4816,1,1,0,1
4817,0,1,0,1
4818,1,1,1,0
4819,0,1,0,1
4820,1,1,1,0
4821,1,0,1,0
4822,0,1,1,0
4823,0,1,0,1
4824,0,1,1,1
4825,1,0,1,1
4826,1,1,1,1
4827,1,1,1,1
4828,0,1,0,1
4829,0,1,0,1
4830,1,1,0,1
4831,1,1,1,1
4832,1,1,0,1
4833,0,1,1,1
4834,0,1,1,1
4835,0,2,0,8
4836,1,0,0,3
4837,1,1,0,0
4838,1,1,0,1
4839,1,0,1,1
4840,1,0,2,0
4841,1,0,1,0
4842,0,1,0,2
4843,0,1,1,2
4844,0,1,1,2
4845,0,1,1,0
4846,0,1,1,2
4847,0,0,2,3
4848,0,1,0,8
4849,1,1,0,0
4850,1,1,0,8
4851,1,2,0,1
4852,0,2,0,1
4853,1,1,0,8
4854,0,1,0,2
4855,0,1,0,8
4856,1,1,0,8
4857,0,2,1,1
4858,0,1,0,8
4859,1,1,1,1
4860,1,1,0,8
4861,1,2,0,8
4862,1,1,0,8
4863,0,1,0,1
4864,1,1,0,8
4865,0,1,0,1
4866,0,2,0,8
4867,1,2,0,8
4868,1,1,0,1
4869,0,1,0,1
4870,1,1,0,1
4871,0,1,0,1
4872,0,1,1,2
4873,0,1,0,0
4874,1,1,0,1
4875,0,1,0,2
4876,0,1,0,3
4877,0,1,0,3
4878,1,1,0,2
4879,0,1,0,2
4880,1,1,0,3
4881,1,1,1,1
4882,0,1,0,1
4883,0,1,1,1
4884,0,1,1,8
4885,1,1,0,1
4886,0,1,1,1
4887,1,1,0,1
4888,1,1,1,2
4889,0,0,0,1
4890,0,0,1,3
4891,0,0,0,1
4892,0,0,1,1
4893,0,0,1,1
4894,0,0,2,3
4895,1,0,1,2
4896,1,0,1,0
4897,1,0,1,3
4898,1,1,0,0
4899,0,1,0,0
4900,1,2,0,8
4901,0,2,0,1
4902,1,2,0,8
4903,0,2,0,3
4904,1,2,0,3
4905,0,1,0,1
4906,0,1,0,1
4907,1,1,0,1
4908,0,2,0,1
4909,1,1,0,1
4910,1,1,0,2
4911,1,1,0,1
4912,0,2,0,1
4913,0,1,0,1
4914,0,1,1,1
4915,1,1,0,1
4916,1,2,0,1
4917,0,1,1,1
4918,1,1,1,2
4919,0,2,0,8
4920,0,1,1,0
4921,1,1,0,1
4922,1,1,0,1
4923,1,1,0,1
4924,0,1,0,1
4925,0,1,1,1
4926,1,1,1,1
4927,0,2,0,8
4928,0,1,0,0
4929,1,2,0,8
4930,0,1,0,1
4931,1,1,0,1
4932,1,1,0,1
4933,1,1,0,2
4934,0,1,1,1
4935,1,1,0,2
4936,0,1,1,1
4937,0,0,1,2
4938,0,1,1,1
4939,1,1,1,2
4940,0,1,1,1
4941,1,0,0,2
4942,1,1,1,1
4943,0,1,0,1
4944,0,1,0,8
4945,0,1,1,0
4946,1,1,0,2
4947,1,1,0,0
4948,0,1,1,2
4949,0,1,1,1
4950,1,1,1,0
4951,0,1,0,2
4952,0,1,0,5
4953,1,1,1,1
4954,0,1,0,1
4955,1,1,1,2
4956,0,1,1,1
4957,1,1,1,0
4958,0,2,1,8
4959,0,0,2,1
4960,1,1,2,0
4961,0,1,1,1
4962,0,1,1,1
4963,1,0,2,1
4964,0,1,2,1
4965,1,0,1,1
4966,0,1,1,1
4967,1,1,1,1
4968,0,1,1,1
4969,1,2,1,1
4970,0,2,0,1
4971,1,1,1,1
4972,0,1,1,2
4973,1,1,1,1
4974,1,1,1,1
4975,0,1,1,1
4976,1,1,1,1
4977,0,1,1,1
4978,1,1,1,2
4979,1,1,1,1
4980,1,1,0,1
4981,0,1,1,1
4982,0,1,1,1
4983,1,2,0,2
4984,1,0,1,0
4985,0,0,1,0
4986,0,1,1,1
4987,1,1,1,2
4988,1,1,1,2
4989,0,1,1,1
4990,1,1,1,2
4991,0,1,1,1
4992,0,2,1,2
4993,0,1,1,2
4994,0,1,1,2
4995,0,0,1,2
4996,0,1,1,1
4997,1,1,1,2
4998,1,1,0,0
4999,0,1,0,1
5000,0,0,0,1
5001,1,1,0,1
5002,0,1,0,1
5003,1,1,0,0
5004,0,0,2,1
5005,0,1,0,2
5006,1,0,1,0
5007,1,1,0,1
5008,0,1,0,8
5009,0,2,1,8
5010,1,1,0,1
5011,1,0,1,1
5012,0,1,0,1
5013,1,1,1,3
5014,0,1,1,1
5015,0,1,1,1
5016,0,1,0,1
5017,1,1,1,1
5018,1,1,1,1
5019,0,1,1,1
5020,1,1,1,1
5021,1,0,1,1
5022,0,1,1,1
5023,1,1,1,0
5024,1,1,1,1
5025,1,1,0,1
5026,1,2,0,3
5027,1,1,1,2
5028,0,2,1,8
5029,0,0,1,1
5030,0,1,1,2
5031,1,0,2,3
5032,1,2,0,8
5033,1,1,1,1
5034,0,1,1,1
5035,0,1,1,0
5036,0,1,1,1
5037,0,1,1,0
5038,0,1,1,0
5039,1,1,1,3
5040,0,1,1,1
5041,1,1,1,0
5042,1,1,1,2
5043,1,1,1,0
5044,0,1,1,1
5045,1,1,1,2
5046,0,1,1,1
5047,0,1,1,2
5048,1,1,1,0
5049,1,2,0,4
5050,0,1,0,0
5051,1,1,0,1
5052,1,2,0,0
5053,1,1,0,3
5054,0,1,0,4
5055,1,1,1,2
5056,1,2,0,4
5057,0,1,1,1
5058,1,2,0,4
5059,1,1,0,3
5060,1,1,0,1
5061,0,1,1,0
5062,0,1,0,4
5063,1,1,0,0
5064,1,2,0,4
5065,1,1,2,0
5066,0,1,1,1
5067,1,2,0,4
5068,1,1,0,0
5069,1,2,0,4
5070,1,1,1,0
5071,0,1,1,2
5072,0,1,0,1
5073,0,1,1,1
5074,1,1,1,2
5075,0,1,0,1
5076,1,1,2,0
5077,1,1,1,1
5078,1,1,1,1
5079,1,1,0,1
5080,1,2,0,4
5081,1,1,1,1
5082,1,2,0,4
5083,1,1,1,1
5084,1,1,0,1
5085,0,1,1,0
5086,0,1,0,0
5087,0,2,0,4
5088,1,2,0,4
5089,1,1,0,1
5090,0,1,2,1
5091,1,1,1,2
5092,1,1,1,1
5093,1,1,2,1
5094,0,2,1,1
5095,0,1,0,0
5096,1,1,1,1
5097,1,1,0,2
5098,0,1,1,1
5099,0,1,0,0
5100,1,1,0,1
5101,1,1,0,1
5102,1,1,1,0
5103,1,2,0,1
5104,0,1,1,1
5105,1,1,0,1
5106,0,1,0,1
5107,0,1,0,1
5108,1,1,0,0
5109,1,2,1,2
5110,0,1,0,1
5111,0,1,0,1
5112,1,1,2,1
5113,1,1,1,1
5114,1,1,0,1
5115,1,1,2,1
5116,1,1,1,1
5117,1,1,0,2
5118,0,1,1,1
5119,1,1,1,1
5120,0,1,2,1
5121,0,0,1,0
5122,1,1,2,1
5123,1,1,0,1
5124,0,1,2,1
5125,1,1,1,1
5126,1,1,0,1
5127,0,1,0,2
5128,1,1,1,2
5129,1,1,0,2
5130,0,1,0,0
5131,1,1,0,0
5132,1,1,1,1
5133,0,1,1,1
5134,0,1,1,1
5135,1,1,1,0
5136,0,1,0,1
5137,0,1,1,2
5138,1,1,1,1
5139,0,1,2,1
5140,1,1,0,1
5141,1,1,0,1
5142,1,1,0,2
5143,0,2,0,4
5144,1,1,0,1
5145,0,1,1,3
5146,1,0,1,0
5147,0,1,0,0
5148,0,1,1,2
5149,1,0,1,0
5150,0,1,0,3
5151,1,1,0,1
5152,0,1,0,1
5153,0,1,1,2
5154,0,1,0,3
5155,1,1,1,3
5156,1,1,1,0
5157,0,1,1,1
5158,0,1,1,1
5159,1,1,1,1
5160,1,1,0,1
5161,1,1,1,1
5162,0,1,1,1
5163,1,1,1,1
5164,1,1,0,2
5165,1,1,1,2
5166,0,1,0,1
5167,1,2,0,4
5168,0,0,0,3
5169,1,1,1,1
5170,1,1,1,0
5171,1,1,0,1
5172,0,1,2,1
5173,0,2,1,4
5174,0,1,1,1
5175,0,1,0,1
5176,1,1,1,0
5177,1,1,1,1
5178,0,1,1,0
5179,0,1,0,4
5180,1,1,0,2
5181,1,1,1,1
5182,1,1,1,2
5183,0,1,1,2
5184,0,2,0,4
5185,1,1,0,1
5186,0,2,1,4
5187,1,1,1,2
5188,0,2,0,4
5189,0,1,0,4
5190,1,2,1,1
5191,1,1,0,1
5192,0,1,1,1
5193,1,1,1,0
5194,1,1,1,1
5195,0,2,1,4
5196,1,1,1,1
5197,0,1,1,1
5198,1,2,0,1
5199,0,1,1,1
5200,1,1,1,1
5201,1,1,0,2
5202,0,1,1,1
5203,0,1,0,1
5204,0,1,0,1
5205,1,1,1,0
5206,1,1,1,1
5207,1,1,0,4
5208,1,0,1,2
5209,1,1,1,1
5210,1,2,1,4
5211,0,1,0,4
5212,1,1,1,3
5213,1,1,1,2
5214,1,1,0,1
5215,0,1,1,1
5216,1,0,0,1
5217,1,1,1,1
5218,0,1,0,1
5219,0,1,1,1
5220,0,1,1,1
5221,1,1,1,2
5222,0,1,1,0
5223,1,1,1,1
5224,0,0,1,1
5225,0,1,2,0
5226,0,2,0,3
5227,0,1,1,2
5228,0,1,1,4
